,stature,weightkg,waistcircumference,buttockcircumference
1795,162.0,52.6,700,870
1796,166.0,61.400000000000006,690,983
1797,169.70000000000002,89.4,1034,1140
1798,169.9,89.30000000000001,990,1144
1799,174.0,70.2,800,1061
1800,170.10000000000002,73.8,879,1058
1801,170.70000000000002,60.1,727,926
1802,156.0,78.2,991,1148
1803,148.3,44.2,647,871
1804,158.70000000000002,47.6,678,874
1805,157.9,64.2,846,1033
1806,165.9,73.7,850,1055
1807,168.4,77.60000000000001,851,1132
1808,159.3,62.0,770,1019
1809,158.9,64.60000000000001,843,986
1810,168.3,69.7,856,1035
1811,170.4,72.4,795,1050
1812,173.60000000000002,69.7,883,975
1813,163.3,62.0,768,986
1814,172.4,88.4,857,1169
1815,148.70000000000002,71.2,982,1104
1816,156.0,68.4,915,960
1817,156.10000000000002,62.300000000000004,920,1000
1818,161.8,61.400000000000006,816,1010
1819,160.4,55.1,667,943
1820,165.8,112.10000000000001,1198,1341
1821,165.8,74.9,882,1105
1822,159.10000000000002,70.9,870,1081
1823,163.8,58.800000000000004,780,969
1824,175.10000000000002,87.60000000000001,1016,1152
1825,158.70000000000002,59.7,753,998
1826,154.0,68.0,937,1019
1827,157.60000000000002,70.7,946,1073
1828,173.70000000000002,68.60000000000001,745,1034
1829,157.3,62.400000000000006,826,999
1830,162.20000000000002,61.0,805,953
1831,158.8,58.2,773,963
1832,154.8,48.900000000000006,624,863
1833,166.20000000000002,69.60000000000001,865,1029
1834,171.8,79.5,895,1076
1835,151.9,60.0,805,1042
1836,157.3,64.0,826,986
1837,156.60000000000002,71.2,883,1085
1838,152.9,47.5,696,871
1839,158.5,73.5,820,1101
1840,161.10000000000002,54.6,730,869
1841,161.0,56.2,770,940
1842,154.10000000000002,58.2,830,966
1843,176.60000000000002,81.2,870,1094
1844,162.60000000000002,51.800000000000004,738,900
1845,164.4,52.300000000000004,706,896
1846,167.9,75.60000000000001,865,1023
1847,174.3,67.4,812,1045
1848,165.8,55.2,670,942
1849,161.0,69.0,900,1015
1850,167.5,63.6,840,1001
1851,163.70000000000002,64.10000000000001,784,1037
1852,162.8,70.10000000000001,933,1062
1853,164.5,79.30000000000001,978,1096
1854,159.5,66.0,883,1041
1855,173.10000000000002,93.10000000000001,1032,1170
1856,156.70000000000002,66.10000000000001,912,1032
1857,162.8,51.0,672,925
1858,168.8,68.60000000000001,877,1030
1859,170.60000000000002,83.9,932,1160
1860,154.3,65.2,840,1028
1861,166.5,92.0,1032,1178
1862,169.0,66.7,783,1035
1863,147.1,46.400000000000006,668,875
1864,161.60000000000002,62.7,882,1008
1865,175.3,59.300000000000004,727,926
1866,162.60000000000002,50.800000000000004,698,919
1867,169.8,72.7,866,1042
1868,154.5,58.300000000000004,777,932
1869,175.9,66.9,785,1023
1870,173.20000000000002,84.2,1055,1132
1871,158.70000000000002,60.1,830,978
1872,160.5,60.900000000000006,773,993
1873,153.0,68.7,872,1032
1874,159.8,54.900000000000006,715,958
1875,152.4,45.2,674,895
1876,168.3,83.5,1066,1095
1877,157.70000000000002,64.10000000000001,822,956
1878,158.3,58.800000000000004,749,991
1879,158.20000000000002,56.300000000000004,750,938
1880,156.9,70.2,895,1011
1881,165.10000000000002,77.9,876,1071
1882,146.3,62.6,902,938
1883,165.9,99.2,1113,1200
1884,159.60000000000002,62.6,784,1019
1885,160.0,71.3,903,1059
1886,155.70000000000002,52.800000000000004,715,970
1887,156.5,55.2,783,925
1888,152.5,62.2,827,947
1889,161.3,61.2,860,965
1890,167.4,52.900000000000006,727,915
1891,161.4,74.8,923,1155
1892,155.8,58.2,815,993
1893,177.4,79.0,907,1076
1894,163.3,61.800000000000004,785,1006
1895,161.10000000000002,71.60000000000001,1004,1026
1896,176.8,69.2,858,995
1897,157.8,63.5,850,1022
1898,161.9,70.4,901,1128
1899,168.10000000000002,66.8,890,999
1900,161.3,53.5,728,938
1901,157.5,61.5,808,962
1902,164.8,75.10000000000001,918,1146
1903,159.0,54.6,690,909
1904,160.9,69.5,905,1053
1905,162.5,77.30000000000001,919,1115
1906,167.60000000000002,75.10000000000001,960,1078
1907,162.3,70.0,945,1058
1908,161.20000000000002,50.2,735,882
1909,172.0,71.7,866,1060
1910,156.70000000000002,64.4,935,1060
1911,177.0,107.2,1076,1168
1912,166.8,94.0,1176,1161
1913,158.8,76.4,886,1108
1914,161.60000000000002,89.7,1135,1157
1915,159.3,77.7,974,1049
1916,157.20000000000002,49.7,721,896
1917,167.4,66.2,837,971
1918,165.20000000000002,69.60000000000001,851,1018
1919,166.4,84.4,996,1126
1920,169.10000000000002,64.7,852,982
1921,165.70000000000002,78.0,935,1044
1922,170.4,77.30000000000001,927,1104
1923,165.4,73.4,921,1092
1924,157.8,69.5,937,1098
1925,164.5,70.7,872,1026
1926,163.10000000000002,93.60000000000001,1025,1208
1927,156.10000000000002,85.7,1106,1171
1928,151.6,57.300000000000004,767,987
1929,174.9,67.60000000000001,823,1031
1930,171.5,85.5,933,1140
1931,160.0,54.900000000000006,735,948
1932,168.3,58.800000000000004,772,946
1933,155.70000000000002,71.5,987,1075
1934,154.8,58.0,837,960
1935,171.4,69.7,873,1032
1936,164.9,68.5,803,1010
1937,152.8,58.6,804,1021
1938,159.60000000000002,84.2,1055,1181
1939,165.8,90.9,901,1241
1940,170.10000000000002,104.7,1172,1314
1941,168.3,66.3,791,1000
1942,163.4,76.60000000000001,962,999
1943,169.5,71.5,745,1034
1944,154.8,59.1,801,984
1945,158.70000000000002,66.5,955,1016
1946,154.9,67.60000000000001,1032,1045
1947,160.60000000000002,79.2,1042,1142
1948,150.8,65.2,966,1049
1949,173.3,75.3,844,1110
1950,156.0,51.7,752,918
1951,173.9,86.5,954,1164
1952,162.9,73.2,857,1058
1953,160.9,74.10000000000001,840,1106
1954,174.0,90.60000000000001,1090,1140
1955,167.8,84.5,960,1157
1956,154.5,63.1,830,977
1957,180.9,89.80000000000001,1003,1115
1958,176.4,97.0,977,1164
1959,160.60000000000002,66.3,855,1038
1960,156.70000000000002,59.400000000000006,863,963
1961,159.4,65.7,917,887
1962,158.70000000000002,78.60000000000001,919,1070
1963,157.3,52.0,695,952
1964,162.4,64.10000000000001,792,1027
1965,163.5,79.80000000000001,1014,1126
1966,158.0,74.0,906,1112
1967,169.10000000000002,64.10000000000001,795,992
1968,165.60000000000002,80.30000000000001,1012,1132
1969,161.5,71.4,965,1081
1970,174.9,92.4,869,1191
1971,156.10000000000002,66.8,903,991
1972,167.4,67.8,817,1046
1973,172.10000000000002,57.7,681,906
1974,170.4,68.7,915,1025
1975,163.60000000000002,75.8,870,1102
1976,158.3,65.2,941,966
1977,160.4,69.9,847,1055
1978,153.3,47.400000000000006,755,878
1979,159.4,55.800000000000004,742,991
1980,171.9,76.80000000000001,960,1110
1981,168.70000000000002,83.2,1043,1089
1982,161.3,71.7,971,1016
1983,164.4,76.2,982,1063
1984,161.60000000000002,63.2,837,1051
1985,164.10000000000002,61.0,891,974
